step,seen_samples,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
96,6144,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.74169921875,0.44769645817572296,0.16666666666666666,0.5878217220306396,0.008692042902112007,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2247746,0.3970917761325836,0.07350687682628632
97,6208,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7421069587628866,0.44847988326583094,0.16666666666666666,0.5653361082077026,0.005588872823864222,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2327614,0.4280281066894531,0.12343211472034454
98,6272,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7425063775510204,0.449545671719396,0.0,0.5883958339691162,0.0055755735374987125,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2408156,0.2810053527355194,0.06080814450979233
99,6336,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.742739898989899,0.44953406689135833,0.16666666666666666,0.5858781337738037,0.007947850041091442,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2484763,0.5178709626197815,0.04545831307768822
100,6400,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.74359375,0.450952969655198,0.3333333333333333,0.5761352181434631,0.0068016438744962215,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2560341,0.48228883743286133,0.06212933361530304
101,6464,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.744430693069307,0.45211721751697526,0.16666666666666666,0.5989068746566772,0.00855251308530569,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2637644,0.4298466742038727,0.1035173088312149
102,6528,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7454044117647058,0.4540410190234333,0.0,0.5625029802322388,0.009373963810503483,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2714267,0.2799499034881592,0.12205244600772858
103,6592,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7451456310679612,0.4533163468806349,0.16666666666666666,0.5769099593162537,0.009351290762424469,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2791958,0.543755829334259,0.11273355036973953
104,6656,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7454927884615384,0.453811030889012,0.16666666666666666,0.574276328086853,0.00901076104491949,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.287251,0.41818270087242126,0.09554857015609741
105,6720,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7455357142857143,0.45307934623487073,0.16666666666666666,0.6138185858726501,0.00808895193040371,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.2953918,0.5078426003456116,0.05657211318612099
106,6784,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7469044811320755,0.4561073966900242,0.0,0.5348846316337585,0.010625206865370274,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3032627,0.29150494933128357,0.10885652899742126
107,6848,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7473714953271028,0.45663780700181295,0.16666666666666666,0.5965799689292908,0.010791774839162827,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3110049,0.3987712860107422,0.11123478412628174
108,6912,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7481192129629629,0.4575994452760935,0.16666666666666666,0.5852510333061218,0.00920763798058033,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3187401,0.4154687821865082,0.09963251650333405
109,6976,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7478497706422018,0.45741583363725535,0.16666666666666666,0.5673553347587585,0.012025425210595131,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3266594,0.3386486768722534,0.10226189345121384
110,7040,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7481534090909091,0.4577641529154856,0.16666666666666666,0.5751208662986755,0.010861414484679699,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3370173,0.25238239765167236,0.06827941536903381
111,7104,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7487331081081081,0.45907060393339905,0.16666666666666666,0.5697712898254395,0.012884518131613731,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.345036,0.5602608323097229,0.1227855384349823
112,7168,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7495814732142857,0.4607667691888853,0.16666666666666666,0.5821750164031982,0.010325086303055286,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3528008,0.23669575154781342,0.06475140899419785
113,7232,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7501382743362832,0.4614932222163617,0.16666666666666666,0.5835092663764954,0.013382434844970703,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3605943,0.40329262614250183,0.07947245240211487
114,7296,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.75,0.46074094436984847,0.16666666666666666,0.5909812450408936,0.016589686274528503,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.368424,0.36772236227989197,0.09746788442134857
115,7360,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7498641304347826,0.45994515655889295,0.0,0.5770577788352966,0.011589819565415382,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3760445,0.20053911209106445,0.12401135265827179
116,7424,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7501346982758621,0.45989354056908793,0.5,0.6083015203475952,0.014188376255333424,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3840554,0.5588210225105286,0.08132808655500412
117,7488,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.750534188034188,0.46068214248038686,0.3333333333333333,0.5573628544807434,0.01259519811719656,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3919044,0.405633807182312,0.06984063237905502
118,7552,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7506620762711864,0.4612122022242571,0.5,0.5620531439781189,0.01433152612298727,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.3996341,0.9500051140785217,0.09334862977266312
119,7616,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7505252100840336,0.4604225471960609,0.16666666666666666,0.5885767936706543,0.011960996314883232,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.407326,0.3263554275035858,0.10666154325008392
120,7680,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.75078125,0.4612897276983522,0.0,0.5465878844261169,0.01173475757241249,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4149625,0.18061454594135284,0.085087351500988
121,7744,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.75025826446281,0.4602248510499289,0.3333333333333333,0.5663105249404907,0.009137256070971489,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4227262,0.6985182762145996,0.09198886901140213
122,7808,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7505122950819673,0.4610675649780998,0.16666666666666666,0.5194985866546631,0.011357090435922146,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.430518,0.3984866142272949,0.07551607489585876
123,7872,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7516514227642277,0.4633003296831143,0.16666666666666666,0.5430663824081421,0.0061719962395727634,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4381006,0.3683741092681885,0.05643314868211746
124,7936,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7522681451612904,0.46495721935073114,0.0,0.5573582053184509,0.011522392742335796,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.446019,0.31731516122817993,0.07369238138198853
125,8000,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.752625,0.4656447944649548,0.3333333333333333,0.5835846662521362,0.008655007928609848,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.453912,0.6165557503700256,0.05722730979323387
126,8064,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7535962301587301,0.4673253771069398,0.16666666666666666,0.572014570236206,0.008805063553154469,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4618347,0.37791118025779724,0.07154962420463562
127,8128,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7538139763779528,0.46815140116673537,0.16666666666666666,0.5529363751411438,0.008547118864953518,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.469434,0.43259918689727783,0.055370595306158066
128,8192,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7540283203125,0.468519320833138,0.5,0.5692464709281921,0.008043592795729637,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4774008,0.7501575946807861,0.052358515560626984
129,8256,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7530281007751938,0.4666410495287338,0.3333333333333333,0.5503481030464172,0.006539967842400074,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.485143,0.4243406057357788,0.0736861526966095
130,8320,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7526442307692308,0.4659716686682458,0.16666666666666666,0.565554141998291,0.007216358091682196,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.4930403,0.3989083766937256,0.06173095107078552
131,8384,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7517891221374046,0.46435447162339016,0.5,0.5734913945198059,0.011257604695856571,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5010011,0.6268929243087769,0.07156456261873245
132,8448,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7524857954545454,0.4659060028176586,0.16666666666666666,0.555213987827301,0.010169042274355888,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.508869,0.37968969345092773,0.062291234731674194
133,8512,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7527020676691729,0.4665599017966436,0.5,0.5474632978439331,0.008330116048455238,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5164578,0.8636251091957092,0.0711398646235466
134,8576,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7526819029850746,0.46685400266559873,0.3333333333333333,0.5478227734565735,0.01201864704489708,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.524181,0.5393295884132385,0.1343597173690796
135,8640,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7528935185185185,0.4672034837655112,0.0,0.5914467573165894,0.006313041318207979,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.53179,0.20449328422546387,0.03811268135905266
136,8704,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7531020220588235,0.4676875890180421,0.16666666666666666,0.5669934749603271,0.005879085045307875,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.539558,0.21544472873210907,0.09251143038272858
137,8768,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7534215328467153,0.46824675860929876,0.16666666666666666,0.5492312908172607,0.008181057870388031,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5470922,0.503631055355072,0.06866562366485596
138,8832,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7536231884057971,0.46844989999847336,0.5,0.5491771101951599,0.005259857513010502,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5546985,0.5610257983207703,0.07111213356256485
139,8896,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7535971223021583,0.4684300584589676,0.16666666666666666,0.537443995475769,0.004994557239115238,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5624123,0.48042693734169006,0.06961634010076523
140,8960,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7536830357142857,0.46882320069134814,0.0,0.5559041500091553,0.008504010736942291,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5703673,0.2907409369945526,0.07132887095212936
141,9024,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7544326241134752,0.4698271960636126,0.16666666666666666,0.5438994765281677,0.009714765474200249,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.577891,0.5357382297515869,0.11782301962375641
142,9088,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7542913732394366,0.4691260503550983,0.16666666666666666,0.5564485788345337,0.01001153513789177,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5857537,0.4796948730945587,0.1780175417661667
143,9152,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7548076923076923,0.46943164868894083,0.16666666666666666,0.5902571678161621,0.011750022880733013,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.5933716,0.27613499760627747,0.12936165928840637
144,9216,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7547743055555556,0.4690017763880356,0.16666666666666666,0.5757330656051636,0.01671052910387516,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6011045,0.46848806738853455,0.19425395131111145
145,9280,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7551724137931034,0.4692968508479229,0.0,0.5653846263885498,0.014823611825704575,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.608723,0.19849242269992828,0.11891898512840271
146,9344,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7554580479452054,0.4697273523015493,0.16666666666666666,0.5422831773757935,0.014383889734745026,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6166103,0.3724008798599243,0.10479030013084412
147,9408,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7560586734693877,0.4704110636546899,0.0,0.5613172650337219,0.009939651936292648,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6244037,0.22694911062717438,0.08980553597211838
148,9472,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7567567567567568,0.4712772321992938,0.3333333333333333,0.5592453479766846,0.01691986806690693,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6323082,0.8001728653907776,0.10752235352993011
149,9536,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7573406040268457,0.4723431867449921,0.0,0.4958062767982483,0.016618071123957634,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.640054,0.18666662275791168,0.10780283808708191
150,9600,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7579166666666667,0.47318868942463327,0.0,0.5454127192497253,0.01763499528169632,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6478171,0.31464478373527527,0.19970354437828064
151,9664,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7584850993377483,0.47382370576981964,0.0,0.5383239984512329,0.019835248589515686,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6555278,0.2556929886341095,0.16113576292991638
152,9728,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7587376644736842,0.47374061651198857,0.0,0.5476477742195129,0.017373977228999138,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6631658,0.16531996428966522,0.10259205847978592
153,9792,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7598039215686274,0.47523735530270883,0.0,0.5437442660331726,0.01946912333369255,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6710374,0.1633293181657791,0.17500346899032593
154,9856,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.760450487012987,0.47602728529180105,0.3333333333333333,0.5610448718070984,0.021691322326660156,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6788266,0.5393062233924866,0.17522937059402466
155,9920,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7606854838709678,0.4763974559806281,0.16666666666666666,0.4993639588356018,0.020721884444355965,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.686966,0.38863468170166016,0.12057115137577057
156,9984,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7615184294871795,0.4774653723793042,0.16666666666666666,0.5764707922935486,0.02203630656003952,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.6946127,0.2760170102119446,0.3067152500152588
157,10048,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7619426751592356,0.47764662518234147,0.16666666666666666,0.5354246497154236,0.017030242830514908,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7023828,0.3923679292201996,0.1265009641647339
158,10112,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7626582278481012,0.478506082204742,0.16666666666666666,0.5376827716827393,0.014897781424224377,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7099042,0.3467555046081543,0.10772867500782013
159,10176,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7633647798742138,0.4794213458635767,0.0,0.5359599590301514,0.015412501059472561,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7178605,0.3546871840953827,0.10879261046648026
160,10240,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.76435546875,0.48107195576853484,0.0,0.5273030400276184,0.017732378095388412,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7257113,0.2307083159685135,0.1022273600101471
161,10304,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.765042701863354,0.4823634950201783,0.0,0.5298488140106201,0.01612231694161892,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.733468,0.16208378970623016,0.09701867401599884
162,10368,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7655285493827161,0.4827440484575293,0.3333333333333333,0.5568046569824219,0.01236577145755291,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7412138,0.5079245567321777,0.08108794689178467
163,10432,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7653374233128835,0.4822076352261897,0.16666666666666666,0.49597224593162537,0.009928521700203419,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7489712,0.560187816619873,0.1022467240691185
164,10496,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7661013719512195,0.4831782955935951,0.16666666666666666,0.5472796559333801,0.013476024381816387,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.756605,0.39413392543792725,0.1114213690161705
165,10560,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7661931818181819,0.4833679556021219,0.0,0.5187256336212158,0.014094534330070019,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560798.7647772,0.1823878288269043,0.0931793823838234
